288,1000,100050736,0
288,1000,100050820,0
288,1000,100050904,0
288,1000,100050988,0
288,1000,100051072,0
288,1000,100051156,0
288,1000,100051240,0
288,1000,100051324,0
288,1000,100051408,0
288,1000,100051492,0
288,1000,100051576,0
288,1000,100051660,0
288,1000,100051744,0
288,1000,100051828,0
288,1000,100051912,0
288,1000,100051996,0
3028,500,100053000,0
3660,100,100056000,0
4478,500,100057000,0
424,300,100063000,0
1997,1000,100067000,0
1997,1000,100067084,0
1997,1000,100067168,0
1997,1000,100067252,0
1997,1000,100067336,0
1997,1000,100067420,0
1997,1000,100067504,0
1862,1000,100068000,0
1862,1000,100068084,0
1862,1000,100068168,0
1862,1000,100068252,0
1862,1000,100068336,0
1862,1000,100068420,0
1862,1000,100068504,0
1862,1000,100068588,0
1862,1000,100068672,0
1862,1000,100068756,0
1862,1000,100068840,0
1862,1000,100068924,0
1862,1000,100069008,0
1862,1000,100069092,0
1862,1000,100069176,0
1862,1000,100069260,0
1862,1000,100069344,0
1862,1000,100069428,0
1862,1000,100069512,0
1862,1000,100069596,0
1862,1000,100069680,0
1862,1000,100069764,0
1862,1000,100069848,0
1862,1000,100069932,0
1862,1000,100070016,0
1862,1000,100070100,0
1862,1000,100070184,0
1862,1000,100070268,0
1862,1000,100070352,0
1862,1000,100070436,0
1862,1000,100070520,0
1862,1000,100070604,0
1862,1000,100070688,0
1862,1000,100070772,0
1862,1000,100070856,0
1862,1000,100070940,0
1862,1000,100071024,0
1862,1000,100071108,0
1862,1000,100071192,0
1862,1000,100071276,0
1862,1000,100071360,0
1862,1000,100071444,0
1862,1000,100071528,0
1862,1000,100071612,0
1862,1000,100071696,0
1862,1000,100071780,0
1862,1000,100071864,0
1862,1000,100071948,0
1465,1000,100072000,0
1862,1000,100072032,0
1465,1000,100072084,0
1862,1000,100072116,0
1465,1000,100072168,0
1862,1000,100072200,0
1465,1000,100072252,0
1862,1000,100072284,0
1465,1000,100072336,0
1862,1000,100072368,0
1465,1000,100072420,0
1862,1000,100072452,0
1465,1000,100072504,0
1862,1000,100072536,0
1465,1000,100072588,0
1862,1000,100072620,0
1465,1000,100072672,0
1862,1000,100072704,0
1465,1000,100072756,0
1862,1000,100072788,0
1465,1000,100072840,0
1862,1000,100072872,0
1465,1000,100072924,0
1862,1000,100072956,0
1465,1000,100073008,0
1862,1000,100073040,0
1465,1000,100073092,0
1862,1000,100073124,0
1465,1000,100073176,0
1862,1000,100073208,0
1465,1000,100073260,0
1862,1000,100073292,0
1465,1000,100073344,0
1862,1000,100073376,0
1465,1000,100073428,0
1862,1000,100073460,0
1465,1000,100073512,0
1862,1000,100073544,0
1465,1000,100073596,0
1862,1000,100073628,0
1465,1000,100073680,0
1862,1000,100073712,0
1465,1000,100073764,0
1862,1000,100073796,0
1465,1000,100073848,0
1862,1000,100073880,0
1465,1000,100073932,0
1862,1000,100073964,0
1465,1000,100074016,0
1862,1000,100074048,0
1465,1000,100074100,0
1862,1000,100074132,0
1465,1000,100074184,0
1862,1000,100074216,0
1465,1000,100074268,0
1862,1000,100074300,0
1465,1000,100074352,0
1862,1000,100074384,0
1465,1000,100074436,0
1862,1000,100074468,0
1862,1000,100074552,0
1862,1000,100074636,0
1862,1000,100074720,0
1862,1000,100074804,0
1862,1000,100074888,0
1862,1000,100074972,0
1862,1000,100075056,0
1862,1000,100075140,0
1862,1000,100075224,0
1862,1000,100075308,0
1862,1000,100075392,0
1862,1000,100075476,0
1862,1000,100075560,0
1862,1000,100075644,0
1862,1000,100075728,0
1862,1000,100075812,0
1862,1000,100075896,0
1862,1000,100075980,0
4085,350,100076000,0
1862,1000,100076064,0
1862,1000,100076148,0
1862,1000,100076232,0
1862,1000,100076316,0
1862,1000,100076400,0
1862,1000,100076484,0
1862,1000,100076568,0
1862,1000,100076652,0
1862,1000,100076736,0
1862,1000,100076820,0
1862,1000,100076904,0
1862,1000,100076988,0
1862,1000,100077072,0
1862,1000,100077156,0
1862,1000,100077240,0
1862,1000,100077324,0
1862,1000,100077408,0
1862,1000,100077492,0
1862,1000,100077576,0
1862,1000,100077660,0
1862,1000,100077744,0
1862,1000,100077828,0
1862,1000,100077912,0
1862,1000,100077996,0
2092,600,100078000,0
1862,1000,100078080,0
1862,1000,100078164,0
1862,1000,100078248,0
1862,1000,100078332,0
1862,1000,100078416,0
1862,1000,100078500,0
1862,1000,100078584,0
1862,1000,100078668,0
1862,1000,100078752,0
1862,1000,100078836,0
1862,1000,100078920,0
2060,600,100079000,0
3370,1000,100079000,0
1862,1000,100079004,0
3370,1000,100079084,0
1862,1000,100079088,0
3370,1000,100079168,0
1862,1000,100079172,0
3370,1000,100079252,0
1862,1000,100079256,0
3370,1000,100079336,0
1862,1000,100079340,0
3370,1000,100079420,0
1862,1000,100079424,0
3370,1000,100079504,0
1862,1000,100079508,0
3370,1000,100079588,0
1862,1000,100079592,0
3370,1000,100079672,0
1862,1000,100079676,0
3370,1000,100079756,0
1862,1000,100079760,0
3370,1000,100079840,0
1862,1000,100079844,0
3370,1000,100079924,0
1862,1000,100079928,0
3370,1000,100080008,0
1862,1000,100080012,0
3370,1000,100080092,0
1862,1000,100080096,0
3370,1000,100080176,0
1862,1000,100080180,0
3370,1000,100080260,0
1862,1000,100080264,0
3370,1000,100080344,0
1862,1000,100080348,0
3370,1000,100080428,0
1862,1000,100080432,0
3370,1000,100080512,0
1862,1000,100080516,0
3370,1000,100080596,0
1862,1000,100080600,0
3370,1000,100080680,0
1862,1000,100080684,0
3370,1000,100080764,0
1862,1000,100080768,0
3370,1000,100080848,0
1862,1000,100080852,0
3370,1000,100080932,0
1862,1000,100080936,0
3370,1000,100081016,0
1862,1000,100081020,0
3370,1000,100081100,0
1862,1000,100081104,0
3370,1000,100081184,0
1862,1000,100081188,0
3370,1000,100081268,0
1862,1000,100081272,0
3370,1000,100081352,0
1862,1000,100081356,0
3370,1000,100081436,0
1862,1000,100081440,0
3370,1000,100081520,0
1862,1000,100081524,0
3370,1000,100081604,0
1862,1000,100081608,0
3370,1000,100081688,0
1862,1000,100081692,0
3370,1000,100081772,0
1862,1000,100081776,0
3370,1000,100081856,0
1862,1000,100081860,0
3370,1000,100081940,0
1862,1000,100081944,0
623,1000,100082000,0
3370,1000,100082024,0
1862,1000,100082028,0
623,1000,100082084,0
3370,1000,100082108,0
1862,1000,100082112,0
623,1000,100082168,0
3370,1000,100082192,0
1862,1000,100082196,0
623,1000,100082252,0
3370,1000,100082276,0
1862,1000,100082280,0
623,1000,100082336,0
3370,1000,100082360,0
1862,1000,100082364,0
623,1000,100082420,0
3370,1000,100082444,0
1862,1000,100082448,0
623,1000,100082504,0
3370,1000,100082528,0
1862,1000,100082532,0
623,1000,100082588,0
3370,1000,100082612,0
1862,1000,100082616,0
623,1000,100082672,0
3370,1000,100082696,0
1862,1000,100082700,0
623,1000,100082756,0
3370,1000,100082780,0
1862,1000,100082784,0
623,1000,100082840,0
3370,1000,100082864,0
1862,1000,100082868,0
623,1000,100082924,0
3370,1000,100082948,0
1862,1000,100082952,0
623,1000,100083008,0
3370,1000,100083032,0
1862,1000,100083036,0
623,1000,100083092,0
3370,1000,100083116,0
1862,1000,100083120,0
623,1000,100083176,0
1862,1000,100083204,0
623,1000,100083260,0
1862,1000,100083288,0
623,1000,100083344,0
1862,1000,100083372,0
623,1000,100083428,0
1862,1000,100083456,0
623,1000,100083512,0
1862,1000,100083540,0
623,1000,100083596,0
1862,1000,100083624,0
623,1000,100083680,0
1862,1000,100083708,0
623,1000,100083764,0
1862,1000,100083792,0
623,1000,100083848,0
1862,1000,100083876,0
623,1000,100083932,0
1862,1000,100083960,0
623,1000,100084016,0
1862,1000,100084044,0
623,1000,100084100,0
1862,1000,100084128,0
623,1000,100084184,0
1862,1000,100084212,0
623,1000,100084268,0
1862,1000,100084296,0
623,1000,100084352,0
1862,1000,100084380,0
623,1000,100084436,0
1862,1000,100084464,0
1862,1000,100084548,0
1862,1000,100084632,0
1862,1000,100084716,0
1862,1000,100084800,0
1862,1000,100084884,0
1862,1000,100084968,0
1862,1000,100085052,0
1862,1000,100085136,0
1862,1000,100085220,0
1862,1000,100085304,0
1862,1000,100085388,0
1862,1000,100085472,0
1862,1000,100085556,0
1862,1000,100085640,0
1862,1000,100085724,0
1862,1000,100085808,0
1862,1000,100085892,0
1862,1000,100085976,0
1862,1000,100086060,0
1862,1000,100086144,0
1862,1000,100086228,0
1862,1000,100086312,0
1862,1000,100086396,0
1862,1000,100086480,0
1862,1000,100086564,0
1862,1000,100086648,0
1862,1000,100086732,0
1862,1000,100086816,0
1862,1000,100086900,0
1862,1000,100086984,0
1862,1000,100087068,0
1862,1000,100087152,0
1862,1000,100087236,0
1862,1000,100087320,0
1862,1000,100087404,0
1862,1000,100087488,0
1862,1000,100087572,0
1862,1000,100087656,0
1862,1000,100087740,0
1862,1000,100087824,0
1862,1000,100087908,0
1862,1000,100087992,0
1862,1000,100088076,0
1862,1000,100088160,0
1862,1000,100088244,0
1862,1000,100088328,0
1862,1000,100088412,0
1862,1000,100088496,0
